Year;Month;Zona Venta;Grupo Articulo;Clase Color/Clasif;Espesor.;MT3
2019;July;CENTRO LIMA;MDP NOVOPAN;CRUDO;15;74.8
2019;July;CENTRO LIMA;MDP NOVOPAN;CRUDO;25;12.1
2019;July;CENTRO LIMA;MDP NOVOPAN;CRUDO;6;16.1
2019;July;CENTRO LIMA;MDP NOVOPAN;CRUDO;9;11.3
2019;July;CENTRO LIMA;MDP RH NOVOPAN;CRUDO;18;3
2019;July;CENTRO PROVINCIA;PELIKANO;BLANCO;15;7.5
2019;July;CENTRO PROVINCIA;PELIKANO;BLANCO;18;133
2019;July;CENTRO PROVINCIA;PELIKANO;LLANO;18;11.8
2019;July;CENTRO PROVINCIA;PELIKANO;MADERA;15;6
2019;July;CENTRO PROVINCIA;PELIKANO;MADERA;18;99.1
2019;July;CENTRO PROVINCIA;PELIKANO;NUEVO COLOR;15;11.9
2019;July;CENTRO PROVINCIA;PELIKANO;NUEVO COLOR;18;106.4
2019;July;CENTRO PROVINCIA;PELIKANO RH;BLANCO;18;9.1
2019;July;CENTRO PROVINCIA;PELIKANO MDF;LLANO;18;0.1
2019;July;CENTRO PROVINCIA;MDP NOVOPAN;CRUDO;12;11.6
2019;July;CENTRO PROVINCIA;MDP NOVOPAN;CRUDO;15;20.9
2019;July;CENTRO PROVINCIA;MDP NOVOPAN;CRUDO;18;12.1
2019;July;GRAN INDUSTRIA;PELIKANO;BLANCO;15;1.4
2019;July;GRAN INDUSTRIA;PELIKANO;BLANCO;18;8.4
2019;July;GRAN INDUSTRIA;PELIKANO;LLANO;18;7.9
2019;July;GRAN INDUSTRIA;PELIKANO;LLANO;25;0.1
2019;July;GRAN INDUSTRIA;PELIKANO;MADERA;18;4
2019;July;GRAN INDUSTRIA;PELIKANO;NUEVO COLOR;18;3.4
2019;July;GRAN INDUSTRIA;PELIKANO RH;BLANCO;18;50.4
2019;July;GRAN INDUSTRIA;PELIKANO RH;LLANO;18;0.3
2019;July;GRAN INDUSTRIA;PELIKANO RH;MADERA;18;2.3
2019;July;GRAN INDUSTRIA;PELIKANO RH;NUEVO COLOR;18;5
2019;July;GRAN INDUSTRIA;PELIKANO RH;NUEVO COLOR;36;0.2
2019;July;GRAN INDUSTRIA;MDP NOVOPAN;CRUDO;18;0.3
2019;July;GRAN INDUSTRIA;MDP NOVOPAN;CRUDO;25;151.3
2019;July;GRAN INDUSTRIA;MDP RH NOVOPAN;CRUDO;18;3.6
2019;July;NORTE LIMA;PELIKANO;BLANCO;15;3
2019;July;NORTE LIMA;PELIKANO;BLANCO;18;330.9
2019;July;NORTE LIMA;PELIKANO;BLANCO;25;14.2
2019;July;NORTE LIMA;PELIKANO;BLANCO;6;2.7
2019;July;NORTE LIMA;PELIKANO;LLANO;18;80
2019;July;NORTE LIMA;PELIKANO;LLANO;25;4.1
2019;July;NORTE LIMA;PELIKANO;MADERA;18;163.3
2019;July;NORTE LIMA;PELIKANO;MADERA;25;9.1
2019;July;NORTE LIMA;PELIKANO;NUEVO COLOR;18;234.5
2019;July;NORTE LIMA;PELIKANO RH;BLANCO;18;74
2019;July;NORTE LIMA;PELIKANO RH;BLANCO;36;2.8
2019;July;NORTE LIMA;PELIKANO RH;LLANO;15;1
2019;July;NORTE LIMA;PELIKANO RH;LLANO;18;25.8
2019;July;NORTE LIMA;PELIKANO RH;LLANO;25;4.5
2019;July;NORTE LIMA;PELIKANO RH;LLANO;36;0.6
2019;July;NORTE LIMA;PELIKANO RH;MADERA;18;32.5
2019;July;NORTE LIMA;PELIKANO RH;MADERA;36;0.6
2019;July;NORTE LIMA;PELIKANO RH;NUEVO COLOR;18;17.9
2019;July;NORTE LIMA;PELIKANO RH;NUEVO COLOR;25;0.4
2019;July;NORTE LIMA;PELIKANO RH;NUEVO COLOR;36;6.1
2019;July;NORTE LIMA;MDP NOVOPAN;CRUDO;12;12.4
2019;July;NORTE LIMA;MDP NOVOPAN;CRUDO;15;47.8
2019;July;NORTE LIMA;MDP NOVOPAN;CRUDO;18;15.1
2019;July;NORTE LIMA;MDP NOVOPAN;CRUDO;6;32.1
2019;July;NORTE PROVINCIA;PELIKANO;BLANCO;18;281
2019;July;NORTE PROVINCIA;PELIKANO;BLANCO;25;3
2019;July;NORTE PROVINCIA;PELIKANO;LLANO;18;59.7
2019;July;NORTE PROVINCIA;PELIKANO;MADERA;18;198.6
2019;July;NORTE PROVINCIA;PELIKANO;NUEVO COLOR;18;323.6
2019;July;NORTE PROVINCIA;PELIKANO RH;BLANCO;18;80.1
2019;July;NORTE PROVINCIA;PELIKANO RH;LLANO;18;3
2019;July;NORTE PROVINCIA;PELIKANO RH;MADERA;18;12.8
2019;July;NORTE PROVINCIA;PELIKANO RH;NUEVO COLOR;18;27.9
2019;July;NORTE PROVINCIA;PELIKANO MDF;BLANCO;18;2
2019;July;NORTE PROVINCIA;PELIKANO MDF;LLANO;18;1.6
2019;July;NORTE PROVINCIA;MDP NOVOPAN;CRUDO;12;10.1
2019;July;NORTE PROVINCIA;MDP NOVOPAN;CRUDO;15;18
2019;July;NORTE PROVINCIA;MDP NOVOPAN;CRUDO;18;6
2019;July;NORTE PROVINCIA;MDP NOVOPAN;CRUDO;6;8
2019;July;NORTE PROVINCIA;MDP NOVOPAN;CRUDO;9;2.8
2019;July;NORTE PROVINCIA;MDP RH NOVOPAN;CRUDO;18;4.7
2019;July;RETAIL;PELIKANO;BLANCO;18;208.5
2019;July;RETAIL;PELIKANO;BLANCO;6;2.7
2019;July;RETAIL;PELIKANO;LLANO;18;99.7
2019;July;RETAIL;PELIKANO;MADERA;18;166.2
2019;July;RETAIL;PELIKANO;NUEVO COLOR;18;222.8
2019;July;RETAIL;PELIKANO RH;BLANCO;18;129.9
2019;July;RETAIL;PELIKANO RH;LLANO;15;3
2019;July;RETAIL;PELIKANO RH;LLANO;18;36.3
2019;July;RETAIL;PELIKANO RH;MADERA;18;9.1
2019;July;RETAIL;PELIKANO RH;NUEVO COLOR;18;27.2
2019;July;RETAIL;PELIKANO RH;NUEVO COLOR;25;3
2019;July;SUR LIMA;PELIKANO;BLANCO;15;38.9
2019;July;SUR LIMA;PELIKANO;BLANCO;18;1619.4
2019;July;SUR LIMA;PELIKANO;BLANCO;25;18.1
2019;July;SUR LIMA;PELIKANO;BLANCO;6;15.4
2019;July;SUR LIMA;PELIKANO;LLANO;18;146.2
2019;July;SUR LIMA;PELIKANO;LLANO;25;18.1
2019;July;SUR LIMA;PELIKANO;MADERA;15;3
2019;July;SUR LIMA;PELIKANO;MADERA;18;848
2019;July;SUR LIMA;PELIKANO;MADERA;25;0.1
2019;July;SUR LIMA;PELIKANO;NUEVO COLOR;15;3
2019;July;SUR LIMA;PELIKANO;NUEVO COLOR;18;702.9
2019;July;SUR LIMA;PELIKANO RH;BLANCO;18;237.1
2019;July;SUR LIMA;PELIKANO RH;BLANCO;36;3.2
2019;July;SUR LIMA;PELIKANO RH;LLANO;18;15.6
2019;July;SUR LIMA;PELIKANO RH;LLANO;25;4.1
2019;July;SUR LIMA;PELIKANO RH;MADERA;18;61.8
2019;July;SUR LIMA;PELIKANO RH;NUEVO COLOR;18;71.5
2019;July;SUR LIMA;PELIKANO RH;NUEVO COLOR;25;6.1
2019;July;SUR LIMA;MDP NOVOPAN;CRUDO;12;29.1
2019;July;SUR LIMA;MDP NOVOPAN;CRUDO;15;3
2019;July;SUR LIMA;MDP NOVOPAN;CRUDO;18;32.8
2019;July;SUR LIMA;MDP RH NOVOPAN;CRUDO;18;6
2019;July;SUR PROVINCIA;PELIKANO;BLANCO;15;98.2
2019;July;SUR PROVINCIA;PELIKANO;BLANCO;18;102.7
2019;July;SUR PROVINCIA;PELIKANO;LLANO;15;71.1
2019;July;SUR PROVINCIA;PELIKANO;LLANO;18;32.7
2019;July;SUR PROVINCIA;PELIKANO;MADERA;15;50.1
2019;July;SUR PROVINCIA;PELIKANO;MADERA;18;131.4
2019;July;SUR PROVINCIA;PELIKANO;NUEVO COLOR;15;69.6
2019;July;SUR PROVINCIA;PELIKANO;NUEVO COLOR;18;277.4
2019;July;SUR PROVINCIA;PELIKANO RH;BLANCO;18;4.1
2019;July;SUR PROVINCIA;PELIKANO RH;MADERA;18;0.2
2019;July;SUR PROVINCIA;PELIKANO RH;NUEVO COLOR;36;1.3
2019;July;SUR PROVINCIA;PELIKANO MDF;LLANO;18;0.3
2019;July;SUR PROVINCIA;MDP NOVOPAN;CRUDO;12;26.1
2019;July;SUR PROVINCIA;MDP NOVOPAN;CRUDO;15;158.5
2019;July;SUR PROVINCIA;MDP NOVOPAN;CRUDO;18;24.2
2019;July;SUR PROVINCIA;MDP NOVOPAN;CRUDO;6;40.1
2019;July;SUR PROVINCIA;MDP NOVOPAN;CRUDO;9;2.8
2019;August;CENTRO LIMA;PELIKANO;BLANCO;15;44.9
2019;August;CENTRO LIMA;PELIKANO;BLANCO;18;701.1
2019;August;CENTRO LIMA;PELIKANO;BLANCO;6;2.7
2019;August;CENTRO LIMA;PELIKANO;LLANO;15;3
2019;August;CENTRO LIMA;PELIKANO;LLANO;18;99.2
2019;August;CENTRO LIMA;PELIKANO;MADERA;18;196.1
2019;August;CENTRO LIMA;PELIKANO;MADERA;25;9.1
2019;August;CENTRO LIMA;PELIKANO;NUEVO COLOR;18;299.7
2019;August;CENTRO LIMA;PELIKANO RH;BLANCO;18;87.6
2019;August;CENTRO LIMA;PELIKANO RH;LLANO;18;13.6
2019;August;CENTRO LIMA;PELIKANO RH;MADERA;18;12.8
2019;August;CENTRO LIMA;PELIKANO RH;NUEVO COLOR;18;38.8
2019;August;CENTRO LIMA;PELIKANO RH;NUEVO COLOR;36;2.8
2019;August;CENTRO LIMA;MDP NOVOPAN;CRUDO;12;151
2019;August;CENTRO LIMA;MDP NOVOPAN;CRUDO;15;77.7
2019;August;CENTRO LIMA;MDP NOVOPAN;CRUDO;18;12.1
2019;August;CENTRO LIMA;MDP NOVOPAN;CRUDO;25;45.3
2019;August;CENTRO LIMA;MDP NOVOPAN;CRUDO;6;16.1
2019;August;CENTRO LIMA;MDP RH NOVOPAN;CRUDO;18;3.8
2019;August;CENTRO PROVINCIA;PELIKANO;BLANCO;15;23.9
2019;August;CENTRO PROVINCIA;PELIKANO;BLANCO;18;148.1
2019;August;CENTRO PROVINCIA;PELIKANO;LLANO;18;17.6
2019;August;CENTRO PROVINCIA;PELIKANO;MADERA;15;9
2019;August;CENTRO PROVINCIA;PELIKANO;MADERA;18;121.9
2019;August;CENTRO PROVINCIA;PELIKANO;NUEVO COLOR;15;20.6
2019;August;CENTRO PROVINCIA;PELIKANO;NUEVO COLOR;18;213
2019;August;CENTRO PROVINCIA;PELIKANO RH;BLANCO;18;6
2019;August;CENTRO PROVINCIA;PELIKANO RH;LLANO;18;3
2019;August;CENTRO PROVINCIA;PELIKANO RH;NUEVO COLOR;18;0.1
2019;August;CENTRO PROVINCIA;MDP NOVOPAN;CRUDO;12;26.1
2019;August;CENTRO PROVINCIA;MDP NOVOPAN;CRUDO;15;77.7
2019;August;GRAN INDUSTRIA;PELIKANO;BLANCO;15;2.4
2019;August;GRAN INDUSTRIA;PELIKANO;BLANCO;18;18.7
2019;August;GRAN INDUSTRIA;PELIKANO;BLANCO;25;0.3
2019;August;GRAN INDUSTRIA;PELIKANO;BLANCO;6;0.1
2019;August;GRAN INDUSTRIA;PELIKANO;LLANO;15;0.2
2019;August;GRAN INDUSTRIA;PELIKANO;LLANO;18;9.7
2019;August;GRAN INDUSTRIA;PELIKANO;LLANO;25;0.1
2019;August;GRAN INDUSTRIA;PELIKANO;MADERA;18;22.2
2019;August;GRAN INDUSTRIA;PELIKANO;NUEVO COLOR;18;21.5
2019;August;GRAN INDUSTRIA;PELIKANO RH;BLANCO;18;3.4
2019;August;GRAN INDUSTRIA;PELIKANO RH;LLANO;18;0.6
2019;August;GRAN INDUSTRIA;PELIKANO RH;LLANO;25;0.1
2019;August;GRAN INDUSTRIA;PELIKANO RH;MADERA;18;4.2
2019;August;GRAN INDUSTRIA;PELIKANO RH;NUEVO COLOR;18;3
2019;August;GRAN INDUSTRIA;PELIKANO RH;NUEVO COLOR;25;0.3
2019;August;GRAN INDUSTRIA;PELIKANO RH;NUEVO COLOR;36;1.3
2019;August;GRAN INDUSTRIA;PELIKANO MDF;LLANO;18;0.5
2019;August;GRAN INDUSTRIA;MDP NOVOPAN;CRUDO;12;2.6
2019;August;GRAN INDUSTRIA;MDP NOVOPAN;CRUDO;15;103
2019;August;GRAN INDUSTRIA;MDP NOVOPAN;CRUDO;25;70.2
2019;August;GRAN INDUSTRIA;MDP RH NOVOPAN;CRUDO;18;0.2
2019;August;NORTE LIMA;PELIKANO;BLANCO;15;3
2019;August;NORTE LIMA;PELIKANO;BLANCO;18;361
2019;August;NORTE LIMA;PELIKANO;BLANCO;25;15
2019;August;NORTE LIMA;PELIKANO;LLANO;18;103.4
2019;August;NORTE LIMA;PELIKANO;LLANO;25;6.3
2019;August;NORTE LIMA;PELIKANO;MADERA;18;194.2
2019;August;NORTE LIMA;PELIKANO;NUEVO COLOR;18;214.1
2019;August;NORTE LIMA;PELIKANO;NUEVO COLOR;6;0.3
2019;August;NORTE LIMA;PELIKANO RH;BLANCO;18;109.5
2019;August;NORTE LIMA;PELIKANO RH;LLANO;18;16.4
2019;August;NORTE LIMA;PELIKANO RH;MADERA;18;9.5
2019;August;NORTE LIMA;PELIKANO RH;NUEVO COLOR;18;34.6
2019;August;NORTE LIMA;PELIKANO RH;NUEVO COLOR;36;4.2
2019;August;NORTE LIMA;PELIKANO MDF;BLANCO;18;2.5
2019;August;NORTE LIMA;MDP NOVOPAN;CRUDO;12;168.9
2019;August;NORTE LIMA;MDP NOVOPAN;CRUDO;15;126.8
2019;August;NORTE LIMA;MDP NOVOPAN;CRUDO;18;24.2
2019;August;NORTE LIMA;MDP NOVOPAN;CRUDO;6;5.4
2019;August;NORTE LIMA;MDP NOVOPAN;CRUDO;9;5.7
2019;August;NORTE PROVINCIA;PELIKANO;BLANCO;15;3
2019;August;NORTE PROVINCIA;PELIKANO;BLANCO;18;600.1
2019;August;NORTE PROVINCIA;PELIKANO;LLANO;18;58.1
2019;August;NORTE PROVINCIA;PELIKANO;MADERA;18;188.6
2019;August;NORTE PROVINCIA;PELIKANO;NUEVO COLOR;18;311.6
2019;August;NORTE PROVINCIA;PELIKANO RH;BLANCO;18;60.4
2019;August;NORTE PROVINCIA;PELIKANO RH;LLANO;18;13.4
2019;August;NORTE PROVINCIA;PELIKANO RH;MADERA;18;8.5
2019;August;NORTE PROVINCIA;PELIKANO RH;NUEVO COLOR;18;6.1
2019;August;NORTE PROVINCIA;PELIKANO MDF;BLANCO;18;0.1
2019;August;NORTE PROVINCIA;MDP NOVOPAN;CRUDO;12;7.3
2019;August;NORTE PROVINCIA;MDP NOVOPAN;CRUDO;15;38.9
2019;August;NORTE PROVINCIA;MDP NOVOPAN;CRUDO;18;6
2019;August;NORTE PROVINCIA;MDP NOVOPAN;CRUDO;6;2.7
2019;August;NORTE PROVINCIA;MDP NOVOPAN;CRUDO;9;4.3
2019;August;NORTE PROVINCIA;MDP RH NOVOPAN;CRUDO;18;3.7
2019;August;RETAIL;PELIKANO;BLANCO;6;2.7
2019;August;RETAIL;PELIKANO;LLANO;25;3
2019;August;RETAIL;PELIKANO;NUEVO COLOR;18;2.3
2019;August;RETAIL;PELIKANO RH;BLANCO;18;7.6
2019;August;RETAIL;MDP NOVOPAN;CRUDO;12;2.9
2019;August;RETAIL;MDP NOVOPAN;CRUDO;15;3
2019;August;RETAIL;MDP NOVOPAN;CRUDO;18;3
2019;August;SUR LIMA;PELIKANO;BLANCO;15;20.5
2019;August;SUR LIMA;PELIKANO;BLANCO;18;1851.8
2019;August;SUR LIMA;PELIKANO;BLANCO;25;8.8
2019;August;SUR LIMA;PELIKANO;BLANCO;6;8
2019;August;SUR LIMA;PELIKANO;LLANO;15;0.9
2019;August;SUR LIMA;PELIKANO;LLANO;18;200.8
2019;August;SUR LIMA;PELIKANO;LLANO;25;6.4
2019;August;SUR LIMA;PELIKANO;MADERA;18;843.4
2019;August;SUR LIMA;PELIKANO;MADERA;25;18.1
2019;August;SUR LIMA;PELIKANO;NUEVO COLOR;15;0.1
2019;August;SUR LIMA;PELIKANO;NUEVO COLOR;18;870.3
2019;August;SUR LIMA;PELIKANO;NUEVO COLOR;6;0.2
2019;August;SUR LIMA;PELIKANO RH;BLANCO;18;295.4
2019;August;SUR LIMA;PELIKANO RH;LLANO;18;22.9
2019;August;SUR LIMA;PELIKANO RH;MADERA;18;25.2
2019;August;SUR LIMA;PELIKANO RH;MADERA;36;0.2
2019;August;SUR LIMA;PELIKANO RH;NUEVO COLOR;18;77.9
2019;August;SUR LIMA;PELIKANO RH;NUEVO COLOR;36;3
2019;August;SUR LIMA;PELIKANO MDF;BLANCO;18;0.4
2019;August;SUR LIMA;PELIKANO MDF;LLANO;18;0.3
2019;August;SUR LIMA;MDP NOVOPAN;CRUDO;12;359.1
2019;August;SUR LIMA;MDP NOVOPAN;CRUDO;15;3
2019;August;SUR LIMA;MDP NOVOPAN;CRUDO;18;3.5
2019;August;SUR LIMA;MDP RH NOVOPAN;CRUDO;18;6
2019;August;SUR PROVINCIA;PELIKANO;BLANCO;15;128.6
2019;August;SUR PROVINCIA;PELIKANO;BLANCO;18;265.9
2019;August;SUR PROVINCIA;PELIKANO;LLANO;15;9.8
2019;August;SUR PROVINCIA;PELIKANO;LLANO;18;37.2
2019;August;SUR PROVINCIA;PELIKANO;MADERA;15;41.5
2019;August;SUR PROVINCIA;PELIKANO;MADERA;18;132.8
2019;August;SUR PROVINCIA;PELIKANO;NUEVO COLOR;15;52.3
2019;August;SUR PROVINCIA;PELIKANO;NUEVO COLOR;18;313.7
2019;August;SUR PROVINCIA;PELIKANO RH;BLANCO;18;15.1
2019;August;SUR PROVINCIA;PELIKANO RH;MADERA;18;3
2019;August;SUR PROVINCIA;PELIKANO RH;MADERA;36;1.5
2019;August;SUR PROVINCIA;PELIKANO RH;NUEVO COLOR;18;16.8
2019;August;SUR PROVINCIA;PELIKANO RH;NUEVO COLOR;36;0.4
2019;August;SUR PROVINCIA;PELIKANO MDF;LLANO;18;0.3
2019;August;SUR PROVINCIA;MDP NOVOPAN;CRUDO;12;40.5
2019;August;SUR PROVINCIA;MDP NOVOPAN;CRUDO;15;146.8
2019;August;SUR PROVINCIA;MDP NOVOPAN;CRUDO;18;7.6
2019;August;SUR PROVINCIA;MDP NOVOPAN;CRUDO;6;53.5
2019;August;SUR PROVINCIA;MDP NOVOPAN;CRUDO;9;59.5
2019;August;SUR PROVINCIA;MDP RH NOVOPAN;CRUDO;18;1.5
2019;September;CENTRO LIMA;PELIKANO;BLANCO;15;26.9
2019;September;CENTRO LIMA;PELIKANO;BLANCO;18;462.1
2019;September;CENTRO LIMA;PELIKANO;BLANCO;25;6
2019;September;CENTRO LIMA;PELIKANO;BLANCO;6;16.1
2019;September;CENTRO LIMA;PELIKANO;LLANO;18;99.6
2019;September;CENTRO LIMA;PELIKANO;MADERA;18;175.2
2019;September;CENTRO LIMA;PELIKANO;MADERA;25;12.1
2019;September;CENTRO LIMA;PELIKANO;NUEVO COLOR;18;256.7
2019;September;CENTRO LIMA;PELIKANO RH;BLANCO;18;126.9
2019;September;CENTRO LIMA;PELIKANO RH;LLANO;18;27.2
2019;September;CENTRO LIMA;PELIKANO RH;MADERA;18;24.3
2019;September;CENTRO LIMA;PELIKANO RH;NUEVO COLOR;18;35.5
2019;September;CENTRO LIMA;MDP NOVOPAN;CRUDO;12;2.5
2019;September;CENTRO LIMA;MDP NOVOPAN;CRUDO;15;3
2019;September;CENTRO LIMA;MDP NOVOPAN;CRUDO;18;3
2019;September;CENTRO LIMA;MDP NOVOPAN;CRUDO;25;84.5
2019;September;CENTRO LIMA;MDP RH NOVOPAN;CRUDO;18;12.1
2019;September;CENTRO PROVINCIA;PELIKANO;BLANCO;15;15
2019;September;CENTRO PROVINCIA;PELIKANO;BLANCO;18;90.7
2019;September;CENTRO PROVINCIA;PELIKANO;LLANO;15;3.8
2019;September;CENTRO PROVINCIA;PELIKANO;LLANO;18;30.2
2019;September;CENTRO PROVINCIA;PELIKANO;MADERA;15;3
2019;September;CENTRO PROVINCIA;PELIKANO;MADERA;18;81.1
2019;September;CENTRO PROVINCIA;PELIKANO;NUEVO COLOR;15;19.7
2019;September;CENTRO PROVINCIA;PELIKANO;NUEVO COLOR;18;93.8
2019;September;CENTRO PROVINCIA;PELIKANO RH;BLANCO;18;6
2019;September;CENTRO PROVINCIA;MDP NOVOPAN;CRUDO;12;14.5
2019;September;CENTRO PROVINCIA;MDP NOVOPAN;CRUDO;15;17.9
2019;September;CENTRO PROVINCIA;MDP NOVOPAN;CRUDO;18;0.9
2019;September;GRAN INDUSTRIA;PELIKANO;BLANCO;15;2.1
2019;September;GRAN INDUSTRIA;PELIKANO;BLANCO;18;9.1
2019;September;GRAN INDUSTRIA;PELIKANO;LLANO;18;3
2019;September;GRAN INDUSTRIA;PELIKANO;MADERA;18;4
2019;September;GRAN INDUSTRIA;PELIKANO;NUEVO COLOR;18;4.5
2019;September;GRAN INDUSTRIA;PELIKANO RH;BLANCO;18;21.2
2019;September;GRAN INDUSTRIA;PELIKANO RH;MADERA;18;0.1
2019;September;GRAN INDUSTRIA;PELIKANO RH;NUEVO COLOR;18;0.2
2019;September;GRAN INDUSTRIA;PELIKANO RH;NUEVO COLOR;36;1
2019;September;GRAN INDUSTRIA;MDP NOVOPAN;CRUDO;15;102.1
2019;September;GRAN INDUSTRIA;MDP NOVOPAN;CRUDO;18;51.1
2019;September;GRAN INDUSTRIA;MDP NOVOPAN;CRUDO;25;86.2
2019;September;NORTE LIMA;PELIKANO;BLANCO;15;19.1
2019;September;NORTE LIMA;PELIKANO;BLANCO;18;267.4
2019;September;NORTE LIMA;PELIKANO;BLANCO;25;15.9
2019;September;NORTE LIMA;PELIKANO;BLANCO;6;8.7
2019;September;NORTE LIMA;PELIKANO;LLANO;15;3
2019;September;NORTE LIMA;PELIKANO;LLANO;18;76.8
2019;September;NORTE LIMA;PELIKANO;LLANO;25;3
2019;September;NORTE LIMA;PELIKANO;MADERA;18;203
2019;September;NORTE LIMA;PELIKANO;MADERA;25;3
2019;September;NORTE LIMA;PELIKANO;NUEVO COLOR;18;206.2
2019;September;NORTE LIMA;PELIKANO;NUEVO COLOR;6;0.4
2019;September;NORTE LIMA;PELIKANO RH;BLANCO;15;0.8
2019;September;NORTE LIMA;PELIKANO RH;BLANCO;18;110.2
2019;September;NORTE LIMA;PELIKANO RH;LLANO;18;10.7
2019;September;NORTE LIMA;PELIKANO RH;MADERA;18;34.6
2019;September;NORTE LIMA;PELIKANO RH;NUEVO COLOR;18;51.1
2019;September;NORTE LIMA;MDP NOVOPAN;CRUDO;12;162.2
2019;September;NORTE LIMA;MDP NOVOPAN;CRUDO;15;41.9
2019;September;NORTE LIMA;MDP NOVOPAN;CRUDO;18;1.5
2019;September;NORTE LIMA;MDP NOVOPAN;CRUDO;9;0.6
2019;September;NORTE LIMA;MDP RH NOVOPAN;CRUDO;18;1.5
2019;September;NORTE PROVINCIA;PELIKANO;BLANCO;15;3
2019;September;NORTE PROVINCIA;PELIKANO;BLANCO;18;450.2
2019;September;NORTE PROVINCIA;PELIKANO;LLANO;18;43.4
2019;September;NORTE PROVINCIA;PELIKANO;MADERA;18;189.2
2019;September;NORTE PROVINCIA;PELIKANO;NUEVO COLOR;18;332.1
2019;September;NORTE PROVINCIA;PELIKANO RH;BLANCO;18;46.8
2019;September;NORTE PROVINCIA;PELIKANO RH;LLANO;18;3.8
2019;September;NORTE PROVINCIA;PELIKANO RH;MADERA;18;12.8
2019;September;NORTE PROVINCIA;PELIKANO RH;NUEVO COLOR;18;8.1
2019;September;NORTE PROVINCIA;PELIKANO MDF;LLANO;18;0.5
2019;September;NORTE PROVINCIA;MDP NOVOPAN;CRUDO;12;7.2
2019;September;NORTE PROVINCIA;MDP NOVOPAN;CRUDO;18;1.5
2019;September;NORTE PROVINCIA;MDP NOVOPAN;CRUDO;6;2.7
2019;September;RETAIL;PELIKANO;BLANCO;18;99
2019;September;RETAIL;PELIKANO;BLANCO;6;10.7
2019;September;RETAIL;PELIKANO;LLANO;18;0.9
2019;September;RETAIL;PELIKANO;MADERA;18;95.9
2019;September;RETAIL;PELIKANO;NUEVO COLOR;18;153.2
2019;September;RETAIL;PELIKANO RH;BLANCO;18;40.6
2019;September;RETAIL;PELIKANO RH;NUEVO COLOR;18;18.1
2019;September;RETAIL;MDP NOVOPAN;CRUDO;12;14.5
2019;September;RETAIL;MDP NOVOPAN;CRUDO;15;32.9
2019;September;RETAIL;MDP NOVOPAN;CRUDO;18;3
2019;September;RETAIL;MDP NOVOPAN;CRUDO;25;3
2019;September;SUR LIMA;PELIKANO;BLANCO;15;32.6
2019;September;SUR LIMA;PELIKANO;BLANCO;18;1863.1
2019;September;SUR LIMA;PELIKANO;BLANCO;25;18.5
2019;September;SUR LIMA;PELIKANO;BLANCO;6;37.5
2019;September;SUR LIMA;PELIKANO;LLANO;15;3
2019;September;SUR LIMA;PELIKANO;LLANO;18;163.9
2019;September;SUR LIMA;PELIKANO;LLANO;25;7.9
2019;September;SUR LIMA;PELIKANO;MADERA;18;870.1
2019;September;SUR LIMA;PELIKANO;MADERA;25;6
2019;September;SUR LIMA;PELIKANO;MADERA;6;0.4
2019;September;SUR LIMA;PELIKANO;NUEVO COLOR;18;957.5
2019;September;SUR LIMA;PELIKANO;NUEVO COLOR;6;0.2
2019;September;SUR LIMA;PELIKANO RH;BLANCO;18;344
2019;September;SUR LIMA;PELIKANO RH;LLANO;18;23.3
2019;September;SUR LIMA;PELIKANO RH;MADERA;18;22.4
2019;September;SUR LIMA;PELIKANO RH;MADERA;36;9.6
2019;September;SUR LIMA;PELIKANO RH;NUEVO COLOR;18;47
2019;September;SUR LIMA;PELIKANO RH;NUEVO COLOR;36;3.2
2019;September;SUR LIMA;MDP NOVOPAN;CRUDO;15;9
2019;September;SUR LIMA;MDP NOVOPAN;CRUDO;18;3
2019;September;SUR LIMA;MDP RH NOVOPAN;CRUDO;18;3
2019;September;SUR PROVINCIA;PELIKANO;BLANCO;15;50.8
2019;September;SUR PROVINCIA;PELIKANO;BLANCO;18;320.3
2019;September;SUR PROVINCIA;PELIKANO;LLANO;15;3
2019;September;SUR PROVINCIA;PELIKANO;LLANO;18;44.6
2019;September;SUR PROVINCIA;PELIKANO;MADERA;15;58.3
2019;September;SUR PROVINCIA;PELIKANO;MADERA;18;173.3
2019;September;SUR PROVINCIA;PELIKANO;NUEVO COLOR;15;84.2
2019;September;SUR PROVINCIA;PELIKANO;NUEVO COLOR;18;227.3
2019;September;SUR PROVINCIA;PELIKANO RH;BLANCO;18;9.1
2019;September;SUR PROVINCIA;PELIKANO RH;LLANO;18;0.2
2019;September;SUR PROVINCIA;PELIKANO RH;MADERA;18;0.2
2019;September;SUR PROVINCIA;PELIKANO RH;NUEVO COLOR;18;1.8
2019;September;SUR PROVINCIA;PELIKANO RH;NUEVO COLOR;36;3.2
2019;September;SUR PROVINCIA;PELIKANO MDF;BLANCO;18;0.1
2019;September;SUR PROVINCIA;PELIKANO MDF;LLANO;18;2
2019;September;SUR PROVINCIA;MDP NOVOPAN;CRUDO;12;11.6
2019;September;SUR PROVINCIA;MDP NOVOPAN;CRUDO;15;26.9
2019;September;SUR PROVINCIA;MDP NOVOPAN;CRUDO;18;9.1
2019;September;SUR PROVINCIA;MDP NOVOPAN;CRUDO;6;56.2
2019;September;SUR PROVINCIA;MDP NOVOPAN;CRUDO;9;2.8
2019;September;SUR PROVINCIA;MDP RH NOVOPAN;CRUDO;18;1.5
